id1,data_base1,title1,author1,isbn1,title_raw1,author_raw1,isbn_raw1,id2,data_base2,title2,author2,isbn2,title_raw2,author_raw2,isbn_raw2
<http://banq.qc.ca/livre/254396>,Depot_legal,touchdown,['sophie jeukens'],[],Touchdown,"['""Sophie"" ""Jeukens""']",[],<http://www.sogides.com/livre/427481>,ADP,touchdown 1,"['etienne boulay', 'patrick marleau']",['978292399587X'],Touchdown 1,"['""Etienne Boulay""', '""Patrick Marleau""']","['""9782923995878""']"
<http://banq.qc.ca/livre/254396>,Depot_legal,touchdown,['sophie jeukens'],[],Touchdown,"['""Sophie"" ""Jeukens""']",[],<http://www.sogides.com/livre/447102>,ADP,touchdown 2,"['patrick marleau', 'etienne boulay']",['978292463715X'],Touchdown 2,"['""Patrick Marleau""', '""Etienne Boulay""']","['""9782924637159""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/15125>,ILE,l envers des choses,['lemaire michel'],['978088565088X'],L'envers des choses,"['""Lemaire, Michel""']","['""0885650883""']",<http://banq.qc.ca/livre/11273>,Depot_legal,l envers des etoiles,['jean bouchard'],[],L'envers des étoiles,"['""Jean"" ""Bouchard""']",[]
<http://recif.litterature.org/ontologie/entite/oeuvre/12726>,ILE,le temps d une guerre,['neil jean'],[],Le temps d'une guerre,"['""O\'Neil, Jean""']","['""""']",<http://banq.qc.ca/livre/109126>,Depot_legal,le temps d une guerre,['bertrand leblanc'],['978292189884X'],Le temps d'une guerre,"['""Bertrand B."" ""Leblanc""']","['""2921898845""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/19425>,ILE,eclats de silence,['phelps anthony'],[],Eclats de silence,"['""Phelps, Anthony""']","['""br""']",<http://banq.qc.ca/livre/402882>,Depot_legal,perles de silence,['louise gelineau'],['978292436655X'],Perles de silence,"['""Louise"" ""Gélineau""']","['""9782924366554""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/19425>,ILE,eclats de silence,['phelps anthony'],[],Eclats de silence,"['""Phelps, Anthony""']","['""br""']",<http://banq.qc.ca/livre/70413>,Depot_legal,l eclat du silence,['rino morin rossignol'],['978289046491X'],L'éclat du silence,"['""Rino"" ""Morin Rossignol""']","['""2890464911""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/11371>,ILE,au coeur de la rose,['perrault pierre'],[],Au coeur de la rose,"['""Perrault, Pierre""']","['""""']",<http://www.sogides.com/livre/142311>,ADP,au coeur de la terre,['madeleine gagnon'],['978289005140X'],Au coeur de la terre,"['""Madeleine Gagnon""']","['""9782890051409""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/11371>,ILE,au coeur de la rose,['perrault pierre'],[],Au coeur de la rose,"['""Perrault, Pierre""']","['""""']",<http://banq.qc.ca/livre/101516>,Depot_legal,au coeur de l ame,['johanne fontaine'],['978292220400X'],Au coeur de l'âme,"['""Johanne"" ""Fontaine""']","['""2922204006""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/11371>,ILE,au coeur de la rose,['perrault pierre'],[],Au coeur de la rose,"['""Perrault, Pierre""']","['""""']",<http://www.sogides.com/livre/195205>,ADP,au coeur de la priere,['serge girard'],['978289431175X'],Au coeur de la priere,"['""SERGE GIRARD""']","['""9782894311752""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/11371>,ILE,au coeur de la rose,['perrault pierre'],[],Au coeur de la rose,"['""Perrault, Pierre""']","['""""']",<http://banq.qc.ca/livre/23694>,Depot_legal,au coeur de l ame,['lyne hamelin'],[],Au coeur de l'âme,"['""Lyne"" ""Hamelin""']",[]
<http://recif.litterature.org/ontologie/entite/oeuvre/11371>,ILE,au coeur de la rose,['perrault pierre'],[],Au coeur de la rose,"['""Perrault, Pierre""']","['""""']",<http://www.sogides.com/livre/413540>,ADP,au coeur de la foret,['diane giguere'],['978289726146X'],Au cœur de la forêt,"['""Diane Giguère""']","['""9782897261467""']"
<http://banq.qc.ca/livre/26470>,Depot_legal,le temps de naitre,['lucien cimon'],['978292030741X'],Le temps de naître,"['""Lucien"" ""Cimon""']","['""292030741X""']",<http://recif.litterature.org/ontologie/entite/oeuvre/14435>,ILE,le temps de vivre,['boisvert reginald'],[],Le Temps de vivre,"['""Boisvert, Réginald""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/14631>,ILE,les mains vides,['filiatrault jean'],[],Les mains vides,"['""Filiatrault, Jean""']","['""""']",<http://banq.qc.ca/livre/53387>,Depot_legal,les mains liees,['marcia muller'],['978289077173X'],Les mains liées,"['""Marcia"" ""Muller""']","['""2890771733""']"
<http://www.sogides.com/livre/607804>,ADP,l l ombre du passe,['laurent chabin'],['978289770147X'],L'L'OMBRE DU PASSE,"['""Laurent Chabin""']","['""9782897701475""']",<http://banq.qc.ca/livre/30731>,Depot_legal,a l ombre du saule,['frederic-d bousquet'],[],À l'ombre du saule,"['""Frédéric-D."" ""Bousquet""']",[]
<http://banq.qc.ca/livre/205823>,Depot_legal,l air du temps,['pierre-luc brisson'],['978298103690X'],L'air du temps,"['""Pierre-Luc"" ""Brisson""']","['""9782981036902""']",<http://recif.litterature.org/ontologie/entite/oeuvre/6944>,ILE,l air du temps,['duhamel roger'],[],L'air du temps,"['""Duhamel, Roger""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/12658>,ILE,une affaire de famille,['somain jean-francois'],[],Une affaire de famille,"['""Somain, Jean-François""']","['""""']",<http://banq.qc.ca/livre/24840>,Depot_legal,une affaire de famille,['louise parenteau'],['978292140315X'],Une affaire de famille,"['""Louise"" ""Parenteau""']","['""2921403153""']"
<http://banq.qc.ca/livre/303463>,Depot_legal,roman d amour,['sandra lane'],['978289585307X'],Roman d'amour,"['""Sandra"" ""Lane""']","['""9782895853077""']",<http://recif.litterature.org/ontologie/entite/oeuvre/7424>,ILE,roman d amour,['francoeur lucien'],[],Roman d'amour,"['""Francoeur, Lucien""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13711>,ILE,jalousie fatale,['warnant-cote marie-andree'],[],Jalousie fatale,"['""Warnant-Côté, Marie-Andrée""']","['""""']",<http://banq.qc.ca/livre/7362>,Depot_legal,jalousie fatale,['e athkins'],['978276257888X'],Jalousie fatale,"['""D.E."" ""Athkins""']","['""2762578884""']"
<http://banq.qc.ca/livre/278731>,Depot_legal,la saline,['louise lacoursiere'],"['978276480517X', '978276480516X']",La Saline,"['""Louise"" ""Lacoursière""']","['""9782764805176""', '""9782764805169""']",<http://recif.litterature.org/ontologie/entite/oeuvre/25580>,ILE,la salade,['fortin celyne'],[],La salade,"['""Fortin, Célyne""']","['""""']"
<http://banq.qc.ca/livre/335486>,Depot_legal,apres,['louis desruisseaux'],[],Après,"['""Louis"" ""Desruisseaux""']",[],<http://recif.litterature.org/ontologie/entite/oeuvre/18046>,ILE,apres,['mercier serge'],['978091971100X'],Après,"['""Mercier, Serge""']","['""0919711006  br.""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/28299>,ILE,des nouvelles de martha,['laberge marie'],[],Des nouvelles de Martha,"['""Laberge, Marie""']","['""""']",<http://banq.qc.ca/livre/60693>,Depot_legal,des nouvelles de laure,['laure cloutier'],['978289050005X'],Des nouvelles de Laure,"['""Laure"" ""Cloutier""']","['""2890500055""']"
<http://banq.qc.ca/livre/6437>,Depot_legal,la copine,['yves boisvert'],['978289261063X'],La copine,"['""Yves"" ""Boisvert""']","['""289261063X""']",<http://recif.litterature.org/ontologie/entite/oeuvre/9403>,ILE,la scouine,['laberge albert'],[],La Scouine,"['""Laberge, Albert""']","['""""']"
<http://banq.qc.ca/livre/6437>,Depot_legal,la copine,['yves boisvert'],['978289261063X'],La copine,"['""Yves"" ""Boisvert""']","['""289261063X""']",<http://recif.litterature.org/ontologie/entite/oeuvre/9399>,ILE,la scouine,['laberge albert'],[],La Scouine,"['""Laberge, Albert""']","['""""']"
<http://banq.qc.ca/livre/6437>,Depot_legal,la copine,['yves boisvert'],['978289261063X'],La copine,"['""Yves"" ""Boisvert""']","['""289261063X""']",<http://recif.litterature.org/ontologie/entite/oeuvre/9402>,ILE,la scouine,['laberge albert'],[],La Scouine,"['""Laberge, Albert""']","['""""']"
<http://banq.qc.ca/livre/61920>,Depot_legal,l arche de noe,['stephane turgeon'],['978276410364X'],L'arche de Noé,"['""Stéphane"" ""Turgeon""']","['""2764103646""']",<http://recif.litterature.org/ontologie/entite/oeuvre/17335>,ILE,l arche de noemie,['dube jasmine'],[],L'Arche de Noémie,"['""Dubé, Jasmine""']","['""""']"
<http://www.sogides.com/livre/306685>,ADP,iles du saint-laurent,['andre croteau'],['978289249527X'],Iles du saint-laurent,"['""André Croteau""']","['""9782892495270""']",<http://recif.litterature.org/ontologie/entite/oeuvre/9655>,ILE,ode au saint-laurent,['lapointe gatien'],[],Ode au Saint-Laurent,"['""Lapointe, Gatien""']","['""""']"
<http://www.sogides.com/livre/306685>,ADP,iles du saint-laurent,['andre croteau'],['978289249527X'],Iles du saint-laurent,"['""André Croteau""']","['""9782892495270""']",<http://recif.litterature.org/ontologie/entite/oeuvre/9654>,ILE,ode au saint-laurent,['lapointe gatien'],[],Ode au Saint-Laurent,"['""Lapointe, Gatien""']","['""""']"
<http://www.sogides.com/livre/306685>,ADP,iles du saint-laurent,['andre croteau'],['978289249527X'],Iles du saint-laurent,"['""André Croteau""']","['""9782892495270""']",<http://recif.litterature.org/ontologie/entite/oeuvre/9653>,ILE,ode au saint-laurent,['lapointe gatien'],[],Ode au Saint-Laurent,"['""Lapointe, Gatien""']","['""""']"
<http://www.sogides.com/livre/306685>,ADP,iles du saint-laurent,['andre croteau'],['978289249527X'],Iles du saint-laurent,"['""André Croteau""']","['""9782892495270""']",<http://recif.litterature.org/ontologie/entite/oeuvre/9656>,ILE,ode au saint-laurent,['lapointe gatien'],[],Ode au Saint-Laurent,"['""Lapointe, Gatien""']","['""""']"
<http://www.sogides.com/livre/306685>,ADP,iles du saint-laurent,['andre croteau'],['978289249527X'],Iles du saint-laurent,"['""André Croteau""']","['""9782892495270""']",<http://recif.litterature.org/ontologie/entite/oeuvre/9652>,ILE,ode au saint-laurent,['lapointe gatien'],[],Ode au Saint-Laurent,"['""Lapointe, Gatien""']","['""""']"
<http://banq.qc.ca/livre/261108>,Depot_legal,errances,['sergio kokis'],['978292384448X'],Errances,"['""Sergio"" ""Kokis""']","['""9782923844480""']",<http://recif.litterature.org/ontologie/entite/oeuvre/15925>,ILE,errance,['maugey axel'],[],Errance,"['""Maugey, Axel""']","['""""']"
<http://banq.qc.ca/livre/261108>,Depot_legal,errances,['sergio kokis'],['978292384448X'],Errances,"['""Sergio"" ""Kokis""']","['""9782923844480""']",<http://recif.litterature.org/ontologie/entite/oeuvre/10998>,ILE,errances,['ouellette fernand'],[],Errances,"['""Ouellette, Fernand""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10067>,ILE,le funambule,['lemoine wilfrid'],[],Le Funambule,"['""Lemoine, Wilfrid""']","['""""']",<http://banq.qc.ca/livre/173821>,Depot_legal,la funambule,['maryse rouy'],['978289428862X'],La funambule,"['""Maryse"" ""Rouy""']","['""289428862X""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10067>,ILE,le funambule,['lemoine wilfrid'],[],Le Funambule,"['""Lemoine, Wilfrid""']","['""""']",<http://banq.qc.ca/livre/94074>,Depot_legal,la funambule,['jean-yves roy'],['978292240419X'],La funambule,"['""Jean-Yves"" ""Roy""']","['""2922404196""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10067>,ILE,le funambule,['lemoine wilfrid'],[],Le Funambule,"['""Lemoine, Wilfrid""']","['""""']",<http://banq.qc.ca/livre/211469>,Depot_legal,la funambule,['maryse rouy'],['978289647071X'],La funambule,"['""Maryse"" ""Rouy""']","['""9782896470716""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10067>,ILE,le funambule,['lemoine wilfrid'],[],Le Funambule,"['""Lemoine, Wilfrid""']","['""""']",9782896470716,Hurtubise,la funambule,['maryse rouy'],"['978289647071X', '978289647738X']",La Funambule,[['Maryse Rouy (De (auteur))']],"['9782896470716', '9782896477388']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10067>,ILE,le funambule,['lemoine wilfrid'],[],Le Funambule,"['""Lemoine, Wilfrid""']","['""""']",<http://banq.qc.ca/livre/241728>,Depot_legal,le funambule,['marie-danielle croteau'],['978289540474X'],Le funambule,"['""Marie-Danielle"" ""Croteau""']","['""9782895404743""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/8970>,ILE,maria chapdelaine,['hemon louis'],[],Maria Chapdelaine,"['""Hémon, Louis""']","['""""']",<http://banq.qc.ca/livre/283743>,Depot_legal,maria chapdelaine,['rosette laberge'],['978289585164X'],Maria Chapdelaine,"['""Rosette"" ""Laberge""']","['""9782895851646""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/8970>,ILE,maria chapdelaine,['hemon louis'],[],Maria Chapdelaine,"['""Hémon, Louis""']","['""""']",<http://www.sogides.com/livre/375676>,ADP,maria chapdelaine,"['jennifer tremblay', 'francesc rovira']",['978292334293X'],Maria Chapdelaine,"['""Jennifer Tremblay""', '""Francesc Rovira""']","['""9782923342931""']"
<http://www.sogides.com/livre/356134>,ADP,la derniere peine,['line gaudreault'],['978289649100X'],La dernière peine,"['""Line Gaudreault""']","['""9782896491001""']",<http://recif.litterature.org/ontologie/entite/oeuvre/18714>,ILE,la derniere scene,['mathieu pierre'],[],La dernière scène,"['""Mathieu, Pierre""']","['""""']"
<http://banq.qc.ca/livre/73465>,Depot_legal,ma poesie,['georges boisvert'],['978292167941X'],Ma poésie,"['""Georges"" ""Boisvert""']","['""2921679418""']",<http://recif.litterature.org/ontologie/entite/oeuvre/10497>,ILE,la poesie,['major jean-louis'],[],la poésie,"['""Major, Jean-Louis""']","['""""']"
<http://banq.qc.ca/livre/269217>,Depot_legal,treize,['johanne dion'],"['978289647917X', '978289647570X', '978289647571X']",Treize,"['""Johanne"" ""Dion""']","['""9782896479177""', '""9782896475704""', '""9782896475711""']",<http://recif.litterature.org/ontologie/entite/oeuvre/26177>,ILE,treize,['levesque richard'],[],Treize,"['""Lévesque, Richard""']","['""(Br.)""']"
<http://banq.qc.ca/livre/303798>,Depot_legal,le souffle de l enfant,['lana rose'],['978289599113X'],Le souffle de l'enfant,"['""Lana"" ""Rose""']","['""9782895991137""']",<http://recif.litterature.org/ontologie/entite/oeuvre/27656>,ILE,le souffle de l etrange,['paquin stephanie'],[],Le souffle de l'étrange,"['""Paquin, Stéphanie""']","['""""']"
<http://www.sogides.com/livre/303282>,ADP,une saison dans la vie d emmanuel,['marie-claire blais'],['978276040059X'],Une saison dans la vie d'Emmanuel,"['""Marie-Claire Blais""']","['""9782760400597""']",<http://recif.litterature.org/ontologie/entite/oeuvre/4507>,ILE,une saison dans la vie d emmanuel,['meigs mary'],[],Une saison dans la vie d'Emmanuel,"['""Meigs, Mary""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/6182>,ILE,chanson javanaise,['dantin louis'],[],Chanson javanaise,"['""Dantin, Louis""']","['""""']",<http://banq.qc.ca/livre/333067>,Depot_legal,chanson francaise,['sophie letourneau'],['978276462349X'],Chanson française,"['""Sophie"" ""Létourneau""']","['""9782764623497""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/6182>,ILE,chanson javanaise,['dantin louis'],[],Chanson javanaise,"['""Dantin, Louis""']","['""""']",https://www.babelio.com/livres/Letourneau-Chanson-francaise/526148,Babelio,chanson francaise,['sophie letourneau'],['978289698085X'], Chanson française ,[['Sophie  Létourneau']],['9782896980857']
<http://recif.litterature.org/ontologie/entite/oeuvre/6182>,ILE,chanson javanaise,['dantin louis'],[],Chanson javanaise,"['""Dantin, Louis""']","['""""']",<http://banq.qc.ca/livre/297400>,Depot_legal,chanson francaise,['sophie letourneau'],['978289698084X'],Chanson française,"['""Sophie"" ""Létourneau""']","['""9782896980840""']"
<http://banq.qc.ca/livre/294324>,Depot_legal,pieges,['nicolas paquin'],['978292342599X'],Piégés,"['""Nicolas"" ""Paquin""']","['""9782923425993""']",<http://recif.litterature.org/ontologie/entite/oeuvre/11789>,ILE,pieges,['richard jean-jules'],[],Pièges,"['""Richard, Jean-Jules""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13732>,ILE,coup de foudre,['warnant-cote marie-andree'],[],Coup de foudre,"['""Warnant-Côté, Marie-Andrée""']","['""""']",<http://www.sogides.com/livre/103607>,ADP,coup de foudre,['chrystine brouillet'],['978289026315X'],Coup de foudre,"['""Chrystine Brouillet""']","['""9782890263154""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13732>,ILE,coup de foudre,['warnant-cote marie-andree'],[],Coup de foudre,"['""Warnant-Côté, Marie-Andrée""']","['""""']",<http://banq.qc.ca/livre/51409>,Depot_legal,coup de foudre,['cherie bennett'],['978276258735X'],Coup de foudre,"['""Cherie"" ""Bennett""']","['""2762587352""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13732>,ILE,coup de foudre,['warnant-cote marie-andree'],[],Coup de foudre,"['""Warnant-Côté, Marie-Andrée""']","['""""']",<http://banq.qc.ca/livre/316241>,Depot_legal,coup de foudre,['micheline duff'],['978289666306X'],Coup de foudre,"['""Micheline"" ""Duff""']","['""9782896663064""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/27657>,ILE,virtuellement votre,['paquin stephanie'],[],Virtuellement vôtre!,"['""Paquin, Stéphanie""']","['""""']",<http://banq.qc.ca/livre/9174>,Depot_legal,mortellement votre,['susanne julien'],['978289051595X'],Mortellement vôtre,"['""Susanne"" ""Julien""']","['""2890515958""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/27657>,ILE,virtuellement votre,['paquin stephanie'],[],Virtuellement vôtre!,"['""Paquin, Stéphanie""']","['""""']",<http://banq.qc.ca/livre/31773>,Depot_legal,mortellement votre,['susanne julien'],['978289430175X'],Mortellement vôtre,"['""Susanne"" ""Julien""']","['""2894301758""']"
<http://banq.qc.ca/livre/119385>,Depot_legal,le voyage,['sergio pitol'],['978292286813X'],Le voyage,"['""Sergio"" ""Pitol""']","['""2922868133""']",<http://recif.litterature.org/ontologie/entite/oeuvre/10606>,ILE,un voyage,['marcotte gilles'],[],Un voyage,"['""Marcotte, Gilles""']","['""""']"
<http://banq.qc.ca/livre/203036>,Depot_legal,un homme et son peche,['claude-henri grignon'],['978292366201X'],Un homme et son péché,"['""Claude-Henri"" ""Grignon""']","['""9782923662015""']",<http://recif.litterature.org/ontologie/entite/oeuvre/20197>,ILE,un homme et son image,['martin andre'],[],Un Homme et son image,"['""Martin, André""']","['""(Br.)""']"
<http://banq.qc.ca/livre/203036>,Depot_legal,un homme et son peche,['claude-henri grignon'],['978292366201X'],Un homme et son péché,"['""Claude-Henri"" ""Grignon""']","['""9782923662015""']",<http://recif.litterature.org/ontologie/entite/oeuvre/12931>,ILE,un pretre et son peche,['stanke alain'],[],Un prêtre et son péché,"['""Stanké, Alain""']","['""""']"
<http://banq.qc.ca/livre/203036>,Depot_legal,un homme et son peche,['claude-henri grignon'],['978292366201X'],Un homme et son péché,"['""Claude-Henri"" ""Grignon""']","['""9782923662015""']",<http://recif.litterature.org/ontologie/entite/oeuvre/12929>,ILE,un pretre et son peche,['stanke alain'],[],Un prêtre et son péché,"['""Stanké, Alain""']","['""""']"
<http://banq.qc.ca/livre/203036>,Depot_legal,un homme et son peche,['claude-henri grignon'],['978292366201X'],Un homme et son péché,"['""Claude-Henri"" ""Grignon""']","['""9782923662015""']",<http://recif.litterature.org/ontologie/entite/oeuvre/12930>,ILE,un pretre et son peche,['stanke alain'],[],Un prêtre et son péché,"['""Stanké, Alain""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/12189>,ILE,la lecon des tenebres,['roy andre'],[],La Leçon des ténèbres,"['""Roy, André""']","['""""']",<http://banq.qc.ca/livre/153341>,Depot_legal,la lecon des tenebres,['pierre chad'],['978289537095X'],La leçon des ténèbres,"['""Pierre"" ""Chad""']","['""2895370958""']"
<http://banq.qc.ca/livre/286571>,Depot_legal,nocturne,['pascal blanchet'],['978292258569X'],Nocturne,"['""Pascal"" ""Blanchet""']","['""9782922585698""']",<http://recif.litterature.org/ontologie/entite/oeuvre/6907>,ILE,nocturnes,['dugas marcel'],[],Nocturnes,"['""Dugas, Marcel""']","['""""']"
<http://banq.qc.ca/livre/278472>,Depot_legal,la chasse galerie,['vanoli'],['978292258584X'],La chasse galerie,['vanoli'],"['""9782922585841""']",<http://recif.litterature.org/ontologie/entite/oeuvre/3906>,ILE,la chasse galerie,['beaugrand'],[],La Chasse galerie,"['""Beaugrand, H. (Honoré)""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/11897>,ILE,la question du quebec,['rioux marcel'],[],La question du Québec,"['""Rioux, Marcel""']","['""""']",<http://www.sogides.com/livre/183114>,ADP,la partition du quebec,['claudecharron'],['978289005639X'],La partition du Québec,"['""Claude G. Charron""']","['""9782890056398""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13350>,ILE,souvenirs pour demain,['toupin paul'],[],Souvenirs pour demain,"['""Toupin, Paul""']","['""""']",<http://banq.qc.ca/livre/71943>,Depot_legal,souvenirs de demain,['jacques coderre'],['978292275900X'],Souvenirs de demain,"['""Jacques"" ""Coderre""']","['""2922759008""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13707>,ILE,le camp de la terreur,['warnant-cote marie-andree'],[],Le camp de la terreur,"['""Warnant-Côté, Marie-Andrée""']","['""""']",<http://banq.qc.ca/livre/30915>,Depot_legal,le camp de la terreur,['carol ellis'],['978276257596X'],Le camp de la terreur,"['""Carol"" ""Ellis""']","['""2762575966""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13707>,ILE,le camp de la terreur,['warnant-cote marie-andree'],[],Le camp de la terreur,"['""Warnant-Côté, Marie-Andrée""']","['""""']",<http://banq.qc.ca/livre/73878>,Depot_legal,le vent de la terreur,['robert davidts'],['978289549000X'],Le vent de la terreur,"['""Robert"" ""Davidts""']","['""2895490007""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13707>,ILE,le camp de la terreur,['warnant-cote marie-andree'],[],Le camp de la terreur,"['""Warnant-Côté, Marie-Andrée""']","['""""']",<http://banq.qc.ca/livre/19659>,Depot_legal,le parfum de la terreur,['jean cote'],['978289089685X'],Le parfum de la terreur,"['""Jean"" ""Côté""']","['""2890896854""']"
<http://www.sogides.com/livre/327795>,ADP,le passager,['gilbert la rocque'],['978289295196X'],Le passager,"['""Gilbert La Rocque""']","['""9782892951967""']",<http://recif.litterature.org/ontologie/entite/oeuvre/25036>,ILE,le passage,['petrowski minou'],[],Le passage,"['""Petrowski, Minou""']","['""""']"
<http://www.sogides.com/livre/327795>,ADP,le passager,['gilbert la rocque'],['978289295196X'],Le passager,"['""Gilbert La Rocque""']","['""9782892951967""']",<http://recif.litterature.org/ontologie/entite/oeuvre/11628>,ILE,le passage,['proulx monique'],[],Le Passage,"['""Proulx, Monique""']","['""""']"
<http://banq.qc.ca/livre/135295>,Depot_legal,l ecole des femmes,['moliere'],['978276161596X'],L'école des femmes,['moliere'],"['""2761615964""']",<http://recif.litterature.org/ontologie/entite/oeuvre/8087>,ILE,l ecole des reves,['germain jean-claude'],[],L'école des rêves,"['""Germain, Jean-Claude""']","['""""']"
<http://banq.qc.ca/livre/354835>,Depot_legal,charming quebec,['jingshuizi'],['978298107847X'],Charming Quebec,['jingshuizi'],"['""9782981078476""']",<http://recif.litterature.org/ontologie/entite/oeuvre/13952>,ILE,changing quebec,['barbeau marius'],[],Changing Quebec,"['""Barbeau, Marius""']","['""""']"
https://www.babelio.com/livres/Fadette-Journal/253194,Babelio,journal,['fadette'],[], Journal ,[[' Fadette']],[],<http://recif.litterature.org/ontologie/entite/oeuvre/10611>,ILE,journal,['saint-denys garneau hector de'],[],Journal,"['""Saint-Denys Garneau, Hector de""']","['""""']"
https://www.babelio.com/livres/Fadette-Journal/253194,Babelio,journal,['fadette'],[], Journal ,[[' Fadette']],[],<http://recif.litterature.org/ontologie/entite/oeuvre/10610>,ILE,journal,['saint-denys garneau hector de'],[],Journal,"['""Saint-Denys Garneau, Hector de""']","['""""']"
https://www.babelio.com/livres/Fadette-Journal/253194,Babelio,journal,['fadette'],[], Journal ,[[' Fadette']],[],<http://recif.litterature.org/ontologie/entite/oeuvre/15795>,ILE,journal,['dessaulles henriette'],['978289406145X'],Journal,"['""Dessaulles, Henriette""']","['""2-89406-145-5 (vol. 1)""']"
https://www.babelio.com/livres/Fadette-Journal/253194,Babelio,journal,['fadette'],[], Journal ,[[' Fadette']],[],<http://recif.litterature.org/ontologie/entite/oeuvre/14775>,ILE,journal,['guay jean-pierre'],"['978289051306X', '978289051313X', '978289051326X', '978289051327X', '978289051348X', '978289051412X']",Journal,"['""Guay, Jean-Pierre""']","['""2890513068 (vol. 1) (br. )|2890513130 (vol. 2)|2890513262 (vol. 3)|2890513270 (vol. 4)|2890513483 (vol. 5)|2890514129 (vol. 6)""']"
https://www.babelio.com/livres/Fadette-Journal/253194,Babelio,journal,['fadette'],[], Journal ,[[' Fadette']],[],<http://recif.litterature.org/ontologie/entite/oeuvre/14927>,ILE,journal,['panneton philippe'],['2776014679X'],journal,"['""Panneton, Philippe""']","['""27-7601-4679-0 (br)""']"
https://www.babelio.com/livres/Fadette-Journal/253194,Babelio,journal,['fadette'],[], Journal ,[[' Fadette']],[],<http://recif.litterature.org/ontologie/entite/oeuvre/10609>,ILE,journal,['saint-denys garneau hector de'],[],Journal,"['""Saint-Denys Garneau, Hector de""']","['""""']"
https://www.babelio.com/livres/Fadette-Journal/253194,Babelio,journal,['fadette'],[], Journal ,[[' Fadette']],[],<http://recif.litterature.org/ontologie/entite/oeuvre/12478>,ILE,journal,['saint-denys garneau hector de'],[],Journal,"['""Saint-Denys Garneau, Hector de""']","['""""']"
https://www.babelio.com/livres/Fadette-Journal/253194,Babelio,journal,['fadette'],[], Journal ,[[' Fadette']],[],<http://recif.litterature.org/ontologie/entite/oeuvre/10612>,ILE,journal,['saint-denys garneau hector de'],[],Journal,"['""Saint-Denys Garneau, Hector de""']","['""""']"
https://www.babelio.com/livres/Fadette-Journal/253194,Babelio,journal,['fadette'],[], Journal ,[[' Fadette']],[],<http://recif.litterature.org/ontologie/entite/oeuvre/16740>,ILE,journal,['major jean-louis'],['978289406145X'],Journal,"['""Major, Jean-Louis""']","['""2-89406-145-5 (1er cahier) (br.)""']"
https://www.babelio.com/livres/Fadette-Journal/253194,Babelio,journal,['fadette'],[], Journal ,[[' Fadette']],[],<http://recif.litterature.org/ontologie/entite/oeuvre/22494>,ILE,journal,['uguay marie'],['978276460375X'],Journal,"['""Uguay, Marie""']","['""2-7646-0375-4 (br.)""']"
https://www.babelio.com/livres/Fadette-Journal/253194,Babelio,journal,['fadette'],[], Journal ,[[' Fadette']],[],<http://recif.litterature.org/ontologie/entite/oeuvre/12477>,ILE,journal,['saint-denys garneau hector de'],['978289406101X'],Journal,"['""Saint-Denys Garneau, Hector de""']","['""2-89406-101-3 (br.)""']"
<http://banq.qc.ca/livre/309651>,Depot_legal,les annees de plomb,['jean-pierre charland'],['978289666292X'],Les années de plomb,"['""Jean-Pierre"" ""Charland""']","['""9782896662920""']",<http://recif.litterature.org/ontologie/entite/oeuvre/8155>,ILE,les mines de plomb,['giguere roland'],[],les mines de plomb,"['""Giguère, Roland""']","['""""']"
